Time,F_2_Z_2,F_1_Z_8A,F_2_Z_4,F_3_Z_1
31-05-2016 00:00,0.000,0.000,0.000,0.000
03-06-2016 14:00,0.006,1.085,0.006,1.299
03-06-2016 14:05,0.006,1.089,0.006,1.276
03-06-2016 14:10,0.006,1.092,0.006,1.254
03-06-2016 14:15,0.006,1.096,0.006,1.232
03-06-2016 14:20,0.006,1.099,0.006,1.210
03-06-2016 14:25,0.006,1.102,0.006,1.189
03-06-2016 14:30,0.006,1.105,0.006,1.168
03-06-2016 14:35,0.006,1.107,0.006,1.147
03-06-2016 14:40,0.005,1.109,0.006,1.127
03-06-2016 14:45,0.005,1.112,0.005,1.107
03-06-2016 14:50,0.005,1.113,0.005,1.087
03-06-2016 14:55,0.005,1.115,0.005,1.067
03-06-2016 15:00,0.005,1.117,0.005,1.048
03-06-2016 15:05,0.005,1.118,0.005,1.030
03-06-2016 15:10,0.012,1.120,0.013,1.011
03-06-2016 15:15,0.026,1.121,0.027,0.993
03-06-2016 15:20,0.044,1.122,0.046,0.975
03-06-2016 15:25,0.065,1.123,0.069,0.958
03-06-2016 15:30,0.090,1.124,0.094,0.941
03-06-2016 15:35,0.117,1.125,0.121,0.924
03-06-2016 15:40,0.146,1.126,0.150,0.907
03-06-2016 15:45,0.175,1.127,0.180,0.890
03-06-2016 15:50,0.205,1.128,0.211,0.874
03-06-2016 15:55,0.236,1.128,0.242,0.858
03-06-2016 16:00,0.267,1.129,0.273,0.842
03-06-2016 16:05,0.297,1.130,0.302,0.826
03-06-2016 16:10,0.328,1.130,0.332,0.810
03-06-2016 16:15,0.357,1.131,0.362,0.795
03-06-2016 16:20,0.388,1.131,0.393,0.779
03-06-2016 16:25,0.418,1.131,0.422,0.764
03-06-2016 16:30,0.447,1.132,0.452,0.749
03-06-2016 16:35,0.475,1.132,0.481,0.734
03-06-2016 16:40,0.503,1.132,0.509,0.719
03-06-2016 16:45,0.531,1.132,0.538,0.704
03-06-2016 16:50,0.559,1.133,0.565,0.689
03-06-2016 16:55,0.586,1.133,0.593,0.675
03-06-2016 17:00,0.614,1.133,0.619,0.661
03-06-2016 17:05,0.641,1.133,0.645,0.646
03-06-2016 17:10,0.668,1.133,0.670,0.632
03-06-2016 17:15,0.694,1.133,0.696,0.618
03-06-2016 17:20,0.719,1.134,0.720,0.604
03-06-2016 17:25,0.747,1.134,0.748,0.590
03-06-2016 17:30,0.761,1.134,0.763,0.576
03-06-2016 17:35,0.776,1.134,0.778,0.563
03-06-2016 17:40,0.791,1.134,0.792,0.550
03-06-2016 17:45,0.798,1.135,0.807,0.537
03-06-2016 17:50,0.814,1.135,0.823,0.524
03-06-2016 17:55,0.833,1.135,0.841,0.512
03-06-2016 18:00,0.851,1.135,0.859,0.500
03-06-2016 18:05,0.869,1.136,0.867,0.485
03-06-2016 18:10,0.887,1.136,0.876,0.473
03-06-2016 18:15,0.904,1.136,0.895,0.463
03-06-2016 18:20,0.922,1.136,0.916,0.453
03-06-2016 18:25,0.940,1.136,0.936,0.444
03-06-2016 18:30,0.960,1.137,0.946,0.435
03-06-2016 18:35,0.974,1.041,0.953,0.426
03-06-2016 18:40,0.973,0.954,0.954,0.418
03-06-2016 18:45,0.973,0.874,0.955,0.410
03-06-2016 18:50,0.974,0.801,0.958,0.402
03-06-2016 18:55,0.976,0.734,0.961,0.394
03-06-2016 19:00,0.979,0.673,0.965,0.386
03-06-2016 19:05,0.982,0.616,0.970,0.379
03-06-2016 19:10,0.986,0.565,0.975,0.371
03-06-2016 19:15,0.990,0.518,0.981,0.364
03-06-2016 19:20,0.995,0.474,0.987,0.357
03-06-2016 19:25,1.009,0.435,1.003,0.350
03-06-2016 19:30,1.023,0.398,1.042,0.343
03-06-2016 19:35,1.055,0.365,1.075,0.337
03-06-2016 19:40,1.088,0.335,1.107,0.330
03-06-2016 19:45,1.119,0.307,1.138,0.324
03-06-2016 19:50,1.148,0.281,1.167,0.318
03-06-2016 19:55,1.174,0.258,1.192,0.311
03-06-2016 20:00,1.183,0.236,1.216,0.305
03-06-2016 20:05,1.191,0.216,1.238,0.300
03-06-2016 20:10,1.199,0.198,1.245,0.294
03-06-2016 20:15,1.207,0.182,1.252,0.288
03-06-2016 20:20,1.209,0.167,1.252,0.282
03-06-2016 20:25,1.211,0.153,1.252,0.277
03-06-2016 20:30,1.213,0.140,1.253,0.272
03-06-2016 20:35,1.216,0.128,1.255,0.266
03-06-2016 20:40,1.244,0.118,1.264,0.261
03-06-2016 20:45,1.272,0.108,1.273,0.256
03-06-2016 20:50,1.298,0.099,1.282,0.251
03-06-2016 20:55,1.322,0.091,1.292,0.246
03-06-2016 21:00,1.344,0.083,1.302,0.242
03-06-2016 21:05,1.366,0.076,1.312,0.237
03-06-2016 21:10,1.386,0.070,1.321,0.232
03-06-2016 21:15,1.404,0.064,1.345,0.228
03-06-2016 21:20,1.421,0.059,1.371,0.223
03-06-2016 21:25,1.438,0.054,1.395,0.219
03-06-2016 21:30,1.455,0.049,1.418,0.215
03-06-2016 21:35,1.472,0.045,1.440,0.211
03-06-2016 21:40,1.487,0.041,1.461,0.207
03-06-2016 21:45,1.501,0.038,1.480,0.203
03-06-2016 21:50,1.515,0.035,1.497,0.199
03-06-2016 21:55,1.528,0.032,1.514,0.195
03-06-2016 22:00,1.539,0.029,1.528,0.191
03-06-2016 22:05,1.511,0.029,1.500,0.187
03-06-2016 22:10,1.483,0.029,1.472,0.184
03-06-2016 22:15,1.456,0.029,1.445,0.183
03-06-2016 22:20,1.439,0.029,1.434,0.181
03-06-2016 22:25,1.424,0.029,1.425,0.180
03-06-2016 22:30,1.409,0.026,1.416,0.180
03-06-2016 22:35,1.394,0.024,1.406,0.179
03-06-2016 22:40,1.379,0.022,1.396,0.178
03-06-2016 22:45,1.365,0.020,1.386,0.177
03-06-2016 22:50,1.350,0.018,1.376,0.176
03-06-2016 22:55,1.336,0.017,1.366,0.175
03-06-2016 23:00,1.322,0.015,1.355,0.174
03-06-2016 23:05,1.308,0.014,1.344,0.173
03-06-2016 23:10,1.297,0.013,1.338,0.172
03-06-2016 23:15,1.288,0.012,1.333,0.171
03-06-2016 23:20,1.264,0.011,1.308,0.170
03-06-2016 23:25,1.259,0.010,1.307,0.169
03-06-2016 23:30,1.250,0.010,1.301,0.168
03-06-2016 23:35,1.241,0.009,1.295,0.167
03-06-2016 23:40,1.232,0.008,1.287,0.166
03-06-2016 23:45,1.223,0.008,1.280,0.165
03-06-2016 23:50,1.213,0.007,1.272,0.164
03-06-2016 23:55,1.204,0.006,1.263,0.163
04-06-2016 00:00,1.193,0.006,1.254,0.162
04-06-2016 00:05,1.179,0.005,1.242,0.161
04-06-2016 00:10,1.167,0.005,1.230,0.160
04-06-2016 00:15,1.154,0.004,1.218,0.159
04-06-2016 00:20,1.142,0.004,1.206,0.158
04-06-2016 00:25,1.121,0.004,1.184,0.157
04-06-2016 00:30,1.108,0.003,1.171,0.156
04-06-2016 00:35,1.096,0.003,1.160,0.155
04-06-2016 00:40,1.085,0.003,1.150,0.154
04-06-2016 00:45,1.074,0.003,1.139,0.153
04-06-2016 00:50,1.063,0.003,1.129,0.152
04-06-2016 00:55,1.052,0.002,1.118,0.151
04-06-2016 01:00,1.041,0.002,1.108,0.150
04-06-2016 01:05,1.031,0.002,1.098,0.149
04-06-2016 01:10,1.020,0.002,1.088,0.149
04-06-2016 01:15,1.010,0.002,1.078,0.148
04-06-2016 01:20,1.000,0.002,1.068,0.147
04-06-2016 01:25,0.990,0.001,1.058,0.146
04-06-2016 01:30,0.972,0.001,1.038,0.145
04-06-2016 01:35,0.961,0.001,1.027,0.144
04-06-2016 01:40,0.952,0.001,1.018,0.143
04-06-2016 01:45,0.943,0.001,1.009,0.142
04-06-2016 01:50,0.934,0.000,1.000,0.142
04-06-2016 01:55,0.925,0.000,0.992,0.141
04-06-2016 02:00,0.916,0.000,0.983,0.140
04-06-2016 02:05,0.907,0.000,0.974,0.139
04-06-2016 02:10,0.898,0.000,0.965,0.138
04-06-2016 02:15,0.890,0.000,0.957,0.137
04-06-2016 02:20,0.881,0.000,0.948,0.136
04-06-2016 02:25,0.873,0.000,0.940,0.136
04-06-2016 02:30,0.864,0.000,0.931,0.135
04-06-2016 02:35,0.849,0.000,0.914,0.134
04-06-2016 02:40,0.840,0.000,0.905,0.133
04-06-2016 02:45,0.832,0.000,0.897,0.132
04-06-2016 02:50,0.825,0.000,0.890,0.132
04-06-2016 02:55,0.817,0.000,0.882,0.131
04-06-2016 03:00,0.810,0.000,0.874,0.130
04-06-2016 03:05,0.802,0.000,0.867,0.129
04-06-2016 03:10,0.795,0.000,0.859,0.128
04-06-2016 03:15,0.788,0.000,0.852,0.128
04-06-2016 03:20,0.780,0.000,0.845,0.127
04-06-2016 03:25,0.773,0.000,0.837,0.126
04-06-2016 03:30,0.766,0.000,0.830,0.125
04-06-2016 03:35,0.759,0.000,0.823,0.125
04-06-2016 03:40,0.745,0.000,0.808,0.124
04-06-2016 03:45,0.738,0.000,0.800,0.123
04-06-2016 03:50,0.732,0.000,0.793,0.122
04-06-2016 03:55,0.725,0.000,0.787,0.122
04-06-2016 04:00,0.719,0.000,0.780,0.121
04-06-2016 04:05,0.712,0.000,0.773,0.120
04-06-2016 04:10,0.706,0.000,0.767,0.119
04-06-2016 04:15,0.700,0.000,0.760,0.119
04-06-2016 04:20,0.694,0.000,0.754,0.118
04-06-2016 04:25,0.687,0.000,0.748,0.117
04-06-2016 04:30,0.681,0.000,0.741,0.116
04-06-2016 04:35,0.675,0.000,0.735,0.116
04-06-2016 04:40,0.669,0.000,0.729,0.115
04-06-2016 04:45,0.657,0.000,0.715,0.114
04-06-2016 04:50,0.651,0.000,0.709,0.114
04-06-2016 04:55,0.646,0.000,0.703,0.113
04-06-2016 05:00,0.640,0.000,0.697,0.112
04-06-2016 05:05,0.636,0.000,0.692,0.112
04-06-2016 05:10,0.631,0.000,0.687,0.111
04-06-2016 05:15,0.625,0.000,0.681,0.110
04-06-2016 05:20,0.620,0.000,0.675,0.110
04-06-2016 05:25,0.615,0.000,0.670,0.109
04-06-2016 05:30,0.610,0.000,0.664,0.108
04-06-2016 05:35,0.605,0.000,0.658,0.108
04-06-2016 05:40,0.600,0.000,0.652,0.107
04-06-2016 05:45,0.594,0.000,0.647,0.106
04-06-2016 05:50,0.583,0.000,0.635,0.106
04-06-2016 05:55,0.579,0.000,0.629,0.105
04-06-2016 06:00,0.574,0.000,0.624,0.104
04-06-2016 06:05,0.579,0.000,0.637,0.106
04-06-2016 06:10,0.585,0.000,0.648,0.106
04-06-2016 06:15,0.591,0.000,0.658,0.107
04-06-2016 06:20,0.597,0.000,0.666,0.107
04-06-2016 06:25,0.602,0.000,0.673,0.107
04-06-2016 06:30,0.607,0.000,0.680,0.107
04-06-2016 06:35,0.611,0.000,0.685,0.107
04-06-2016 06:40,0.615,0.000,0.690,0.107
04-06-2016 06:45,0.619,0.000,0.694,0.107
04-06-2016 06:50,0.623,0.000,0.698,0.107
04-06-2016 06:55,0.627,0.000,0.702,0.107
04-06-2016 07:00,0.630,0.000,0.705,0.107
04-06-2016 07:05,0.639,0.000,0.705,0.105
04-06-2016 07:10,0.640,0.000,0.699,0.103
04-06-2016 07:15,0.640,0.000,0.692,0.101
04-06-2016 07:20,0.638,0.000,0.684,0.099
04-06-2016 07:25,0.636,0.000,0.676,0.096
04-06-2016 07:30,0.633,0.000,0.668,0.094
04-06-2016 07:35,0.630,0.000,0.660,0.092
04-06-2016 07:40,0.626,0.000,0.652,0.090
04-06-2016 07:45,0.621,0.000,0.643,0.088
04-06-2016 07:50,0.616,0.000,0.634,0.086
04-06-2016 07:55,0.611,0.000,0.625,0.085
04-06-2016 08:00,0.606,0.000,0.616,0.083
04-06-2016 08:05,0.600,0.000,0.607,0.081
04-06-2016 08:10,0.594,0.000,0.598,0.080
04-06-2016 08:15,0.588,0.000,0.589,0.078
04-06-2016 08:20,0.581,0.000,0.581,0.077
04-06-2016 08:25,0.575,0.000,0.572,0.075
04-06-2016 08:30,0.568,0.000,0.563,0.074
04-06-2016 08:35,0.561,0.000,0.554,0.072
04-06-2016 08:40,0.554,0.000,0.545,0.071
04-06-2016 08:45,0.547,0.000,0.537,0.069
04-06-2016 08:50,0.540,0.000,0.528,0.068
04-06-2016 08:55,0.533,0.000,0.520,0.067
04-06-2016 09:00,0.526,0.000,0.512,0.065
04-06-2016 09:05,0.519,0.000,0.504,0.064
04-06-2016 09:10,0.512,0.000,0.496,0.063
04-06-2016 09:15,0.505,0.000,0.488,0.062
04-06-2016 09:20,0.498,0.000,0.481,0.060
04-06-2016 09:25,0.492,0.000,0.475,0.059
04-06-2016 09:30,0.487,0.000,0.471,0.058
04-06-2016 09:35,0.483,0.000,0.468,0.057
04-06-2016 09:40,0.480,0.000,0.466,0.056
04-06-2016 09:45,0.477,0.000,0.465,0.055
04-06-2016 09:50,0.475,0.000,0.466,0.054
04-06-2016 09:55,0.474,0.000,0.467,0.053
04-06-2016 10:00,0.474,0.000,0.468,0.052
04-06-2016 10:05,0.474,0.000,0.471,0.051
04-06-2016 10:10,0.475,0.000,0.474,0.050
04-06-2016 10:15,0.476,0.000,0.478,0.049
04-06-2016 10:20,0.478,0.000,0.482,0.048
04-06-2016 10:25,0.480,0.000,0.486,0.047
04-06-2016 10:30,0.483,0.000,0.491,0.046
04-06-2016 10:35,0.486,0.000,0.496,0.045
04-06-2016 10:40,0.489,0.000,0.501,0.044
04-06-2016 10:45,0.493,0.000,0.506,0.043
04-06-2016 10:50,0.497,0.000,0.512,0.043
04-06-2016 10:55,0.501,0.000,0.517,0.042
04-06-2016 11:00,0.506,0.000,0.523,0.041
04-06-2016 11:05,0.510,0.000,0.529,0.040
04-06-2016 11:10,0.515,0.000,0.534,0.039
04-06-2016 11:15,0.520,0.000,0.540,0.039
04-06-2016 11:20,0.525,0.000,0.545,0.038
04-06-2016 11:25,0.530,0.000,0.551,0.037
04-06-2016 11:30,0.536,0.000,0.557,0.036
04-06-2016 11:35,0.541,0.000,0.562,0.036
04-06-2016 11:40,0.547,0.000,0.568,0.035
04-06-2016 11:45,0.552,0.000,0.574,0.034
04-06-2016 11:50,0.558,0.000,0.580,0.034
04-06-2016 11:55,0.564,0.000,0.585,0.033
04-06-2016 12:00,0.570,0.000,0.591,0.032
04-06-2016 12:05,0.576,0.000,0.597,0.032
04-06-2016 12:10,0.581,0.000,0.603,0.031
04-06-2016 12:15,0.587,0.000,0.608,0.031
04-06-2016 12:20,0.594,0.000,0.614,0.030
04-06-2016 12:25,0.600,0.000,0.620,0.029
04-06-2016 12:30,0.606,0.000,0.626,0.029
04-06-2016 12:35,0.612,0.000,0.631,0.028
04-06-2016 12:40,0.618,0.000,0.637,0.028
04-06-2016 12:45,0.624,0.000,0.642,0.027
04-06-2016 12:50,0.630,0.000,0.648,0.027
04-06-2016 12:55,0.636,0.000,0.654,0.026
04-06-2016 13:00,0.642,0.000,0.659,0.026
04-06-2016 13:05,0.648,0.000,0.665,0.025
04-06-2016 13:10,0.654,0.000,0.670,0.025
04-06-2016 13:15,0.660,0.000,0.676,0.024
04-06-2016 13:20,0.665,0.000,0.681,0.024
04-06-2016 13:25,0.671,0.000,0.687,0.023
04-06-2016 13:30,0.677,0.000,0.692,0.023
04-06-2016 13:35,0.682,0.000,0.698,0.022
04-06-2016 13:40,0.688,0.000,0.703,0.022
04-06-2016 13:45,0.694,0.000,0.709,0.021
04-06-2016 13:50,0.699,0.000,0.714,0.021
04-06-2016 13:55,0.705,0.000,0.719,0.021
04-06-2016 14:00,0.710,0.000,0.724,0.020
04-06-2016 14:05,0.716,0.000,0.730,0.020
04-06-2016 14:10,0.721,0.000,0.735,0.019
04-06-2016 14:15,0.727,0.000,0.740,0.019
04-06-2016 14:20,0.733,0.000,0.746,0.019
04-06-2016 14:25,0.738,0.000,0.751,0.018
04-06-2016 14:30,0.744,0.000,0.756,0.018
04-06-2016 14:35,0.749,0.000,1.071,0.018
04-06-2016 14:40,0.756,0.000,1.357,0.017
04-06-2016 14:45,0.765,0.000,1.617,0.017
04-06-2016 14:50,0.775,0.000,1.853,0.017
04-06-2016 14:55,0.786,0.000,2.069,0.016
04-06-2016 15:00,0.798,0.000,2.265,0.016
04-06-2016 15:05,0.811,0.000,2.135,0.016
04-06-2016 15:10,0.824,0.000,2.019,0.015
04-06-2016 15:15,0.835,0.000,1.914,0.015
04-06-2016 15:20,0.846,0.000,1.821,0.015
04-06-2016 15:25,0.856,0.000,1.738,0.014
04-06-2016 15:30,0.865,0.000,1.662,0.014
04-06-2016 15:35,0.874,0.000,1.595,0.014
04-06-2016 15:40,0.882,0.000,1.535,0.014
04-06-2016 15:45,0.890,0.000,1.481,0.013
04-06-2016 15:50,0.897,0.000,1.432,0.013
04-06-2016 15:55,0.904,0.000,1.389,0.013
04-06-2016 16:00,0.910,0.000,1.350,0.013
04-06-2016 16:05,0.916,0.000,1.315,0.012
04-06-2016 16:10,0.922,0.000,1.284,0.012
04-06-2016 16:15,0.927,0.000,1.256,0.012
04-06-2016 16:20,0.932,0.000,1.231,0.012
04-06-2016 16:25,0.937,0.000,1.208,0.011
04-06-2016 16:30,0.942,0.000,1.188,0.011
04-06-2016 16:35,0.946,0.000,1.170,0.011
04-06-2016 16:40,0.951,0.000,1.154,0.011
04-06-2016 16:45,0.955,0.000,1.140,0.011
04-06-2016 16:50,0.959,0.000,1.127,0.010
04-06-2016 16:55,0.963,0.000,1.116,0.010
04-06-2016 17:00,0.967,0.000,1.106,0.010
04-06-2016 17:05,0.977,0.000,1.114,0.010
04-06-2016 17:10,0.987,0.000,1.123,0.010
04-06-2016 17:15,0.998,0.000,1.132,0.010
04-06-2016 17:20,1.009,0.000,1.142,0.010
04-06-2016 17:25,1.020,0.000,1.152,0.010
04-06-2016 17:30,1.032,0.000,1.163,0.010
04-06-2016 17:35,1.043,0.000,1.173,0.010
04-06-2016 17:40,1.055,0.000,1.185,0.010
04-06-2016 17:45,1.067,0.000,1.196,0.010
04-06-2016 17:50,1.079,0.000,1.208,0.010
04-06-2016 17:55,1.091,0.000,1.220,0.010
04-06-2016 18:00,1.104,0.000,1.232,0.010
04-06-2016 18:05,1.083,0.000,1.210,0.010
04-06-2016 18:10,1.073,0.000,1.197,0.010
04-06-2016 18:15,1.064,0.000,1.185,0.010
04-06-2016 18:20,1.055,0.000,1.175,0.009
04-06-2016 18:25,1.046,0.000,1.165,0.009
04-06-2016 18:30,1.039,0.000,1.156,0.009
04-06-2016 18:35,1.031,0.000,1.147,0.009
04-06-2016 18:40,1.024,0.000,1.140,0.009
04-06-2016 18:45,1.018,0.000,1.132,0.009
04-06-2016 18:50,1.011,0.000,1.126,0.009
04-06-2016 18:55,1.006,0.000,1.120,0.009
04-06-2016 19:00,1.000,0.000,1.114,0.009
04-06-2016 19:05,0.995,0.000,1.109,0.009
04-06-2016 19:10,0.977,0.000,1.089,0.009
04-06-2016 19:15,0.972,0.000,1.084,0.009
04-06-2016 19:20,0.969,0.000,1.081,0.009
04-06-2016 19:25,0.966,0.000,1.079,0.009
04-06-2016 19:30,0.963,0.000,1.077,0.009
04-06-2016 19:35,0.961,0.000,1.076,0.009
04-06-2016 19:40,0.959,0.000,1.075,0.009
04-06-2016 19:45,0.957,0.000,1.074,0.008
04-06-2016 19:50,0.955,0.000,1.073,0.008
04-06-2016 19:55,0.954,0.000,1.073,0.008
04-06-2016 20:00,0.952,0.000,1.073,0.008
04-06-2016 20:05,0.951,0.000,1.073,0.008
04-06-2016 20:10,0.951,0.000,1.074,0.008
04-06-2016 20:15,0.933,0.000,1.054,0.008
04-06-2016 20:20,0.932,0.000,1.054,0.008
04-06-2016 20:25,0.933,0.000,1.056,0.008
04-06-2016 20:30,0.934,0.000,1.059,0.008
04-06-2016 20:35,0.934,0.000,1.061,0.008
04-06-2016 20:40,0.935,0.000,1.064,0.008
04-06-2016 20:45,0.936,0.000,1.066,0.008
04-06-2016 20:50,0.938,0.000,1.069,0.008
04-06-2016 20:55,0.939,0.000,1.072,0.008
04-06-2016 21:00,0.940,0.000,1.075,0.008
04-06-2016 21:05,0.942,0.000,1.078,0.008
04-06-2016 21:10,0.943,0.000,1.080,0.008
04-06-2016 21:15,0.944,0.000,1.082,0.008
04-06-2016 21:20,0.926,0.000,1.062,0.008
04-06-2016 21:25,0.927,0.000,1.062,0.007
04-06-2016 21:30,0.927,0.000,1.064,0.007
04-06-2016 21:35,0.927,0.000,1.064,0.007
04-06-2016 21:40,0.927,0.000,1.065,0.007
04-06-2016 21:45,0.927,0.000,1.065,0.007
04-06-2016 21:50,0.926,0.000,1.064,0.007
04-06-2016 21:55,0.925,0.000,1.063,0.007
04-06-2016 22:00,0.924,0.000,1.062,0.007
04-06-2016 22:05,0.923,0.000,1.060,0.007
04-06-2016 22:10,0.921,0.000,1.058,0.007
04-06-2016 22:15,0.919,0.000,1.056,0.007
04-06-2016 22:20,0.917,0.000,1.053,0.007
04-06-2016 22:25,0.901,0.000,1.034,0.007
04-06-2016 22:30,0.898,0.000,1.029,0.007
04-06-2016 22:35,0.896,0.000,1.027,0.007
04-06-2016 22:40,0.893,0.000,1.024,0.007
04-06-2016 22:45,0.891,0.000,1.021,0.007
04-06-2016 22:50,0.888,0.000,1.017,0.007
04-06-2016 22:55,0.886,0.000,1.013,0.007
04-06-2016 23:00,0.883,0.000,1.010,0.007
04-06-2016 23:05,0.879,0.000,1.005,0.007
04-06-2016 23:10,0.876,0.000,1.001,0.007
04-06-2016 23:15,0.873,0.000,0.997,0.007
04-06-2016 23:20,0.869,0.000,0.992,0.007
04-06-2016 23:25,0.865,0.000,0.987,0.006
04-06-2016 23:30,0.850,0.000,0.969,0.006
04-06-2016 23:35,0.845,0.000,0.963,0.006
04-06-2016 23:40,0.842,0.000,0.958,0.006
04-06-2016 23:45,0.838,0.000,0.954,0.006
04-06-2016 23:50,0.834,0.000,0.949,0.006
04-06-2016 23:55,0.831,0.000,0.944,0.006
05-06-2016 00:00,0.827,0.000,0.939,0.006
05-06-2016 00:05,0.823,0.000,0.934,0.006
05-06-2016 00:10,0.818,0.000,0.929,0.006
05-06-2016 00:15,0.814,0.000,0.923,0.006
05-06-2016 00:20,0.810,0.000,0.918,0.006
05-06-2016 00:25,0.805,0.000,0.912,0.006
05-06-2016 00:30,0.801,0.000,0.907,0.006
05-06-2016 00:35,0.786,0.000,0.890,0.006
05-06-2016 00:40,0.782,0.000,0.883,0.006
05-06-2016 00:45,0.777,0.000,0.878,0.006
05-06-2016 00:50,0.773,0.000,0.873,0.006
05-06-2016 00:55,0.769,0.000,0.867,0.006
05-06-2016 01:00,0.764,0.000,0.862,0.006
05-06-2016 01:05,0.760,0.000,0.857,0.006
05-06-2016 01:10,0.755,0.000,0.851,0.006
05-06-2016 01:15,0.751,0.000,0.846,0.006
05-06-2016 01:20,0.746,0.000,0.840,0.006
05-06-2016 01:25,0.741,0.000,0.834,0.006
05-06-2016 01:30,0.737,0.000,0.829,0.006
05-06-2016 01:35,0.732,0.000,0.823,0.006
05-06-2016 01:40,0.719,0.000,0.808,0.005
05-06-2016 01:45,0.714,0.000,0.801,0.005
05-06-2016 01:50,0.709,0.000,0.796,0.005
05-06-2016 01:55,0.705,0.000,0.791,0.005
05-06-2016 02:00,0.700,0.000,0.785,0.005
05-06-2016 02:05,0.696,0.000,0.780,0.005
05-06-2016 02:10,0.691,0.000,0.775,0.005
05-06-2016 02:15,0.687,0.000,0.769,0.005
05-06-2016 02:20,0.682,0.000,0.764,0.005
05-06-2016 02:25,0.678,0.000,0.758,0.005
05-06-2016 02:30,0.673,0.000,0.753,0.005
05-06-2016 02:35,0.668,0.000,0.747,0.005
05-06-2016 02:40,0.664,0.000,0.742,0.005
05-06-2016 02:45,0.651,0.000,0.728,0.005
05-06-2016 02:50,0.647,0.000,0.722,0.005
05-06-2016 02:55,0.642,0.000,0.717,0.005
05-06-2016 03:00,0.638,0.000,0.712,0.005
05-06-2016 03:05,0.634,0.000,0.707,0.005
05-06-2016 03:10,0.629,0.000,0.702,0.005
05-06-2016 03:15,0.625,0.000,0.697,0.005
05-06-2016 03:20,0.621,0.000,0.692,0.005
05-06-2016 03:25,0.616,0.000,0.687,0.005
05-06-2016 03:30,0.612,0.000,0.681,0.005
05-06-2016 03:35,0.607,0.000,0.676,0.005
05-06-2016 03:40,0.603,0.000,0.671,0.005
05-06-2016 03:45,0.598,0.000,0.666,0.005
05-06-2016 03:50,0.587,0.000,0.654,0.005
05-06-2016 03:55,0.583,0.000,0.648,0.005
05-06-2016 04:00,0.579,0.000,0.644,0.005
05-06-2016 04:05,0.575,0.000,0.639,0.005
05-06-2016 04:10,0.571,0.000,0.634,0.005
05-06-2016 04:15,0.567,0.000,0.630,0.005
05-06-2016 04:20,0.562,0.000,0.625,0.005
05-06-2016 04:25,0.558,0.000,0.620,0.004
05-06-2016 04:30,0.554,0.000,0.616,0.004
05-06-2016 04:35,0.550,0.000,0.611,0.004
05-06-2016 04:40,0.546,0.000,0.606,0.004
05-06-2016 04:45,0.542,0.000,0.602,0.004
05-06-2016 04:50,0.538,0.000,0.597,0.004
05-06-2016 04:55,0.528,0.000,0.586,0.004
05-06-2016 05:00,0.524,0.000,0.581,0.004
05-06-2016 05:05,0.520,0.000,0.577,0.004
05-06-2016 05:10,0.516,0.000,0.573,0.004
05-06-2016 05:15,0.513,0.000,0.569,0.004
05-06-2016 05:20,0.509,0.000,0.564,0.004
05-06-2016 05:25,0.505,0.000,0.560,0.004
05-06-2016 05:30,0.501,0.000,0.556,0.004
05-06-2016 05:35,0.498,0.000,0.552,0.004
05-06-2016 05:40,0.494,0.000,0.547,0.004
05-06-2016 05:45,0.490,0.000,0.543,0.004
05-06-2016 05:50,0.486,0.000,0.539,0.004
05-06-2016 05:55,0.483,0.000,0.535,0.004
05-06-2016 06:00,0.474,0.000,0.525,0.004
05-06-2016 06:05,0.470,0.000,0.521,0.004
05-06-2016 06:10,0.467,0.000,0.517,0.004
05-06-2016 06:15,0.463,0.000,0.513,0.004
05-06-2016 06:20,0.460,0.000,0.509,0.004
05-06-2016 06:25,0.456,0.000,0.505,0.004
05-06-2016 06:30,0.453,0.000,0.501,0.004
05-06-2016 06:35,0.450,0.000,0.498,0.004
05-06-2016 06:40,0.446,0.000,0.494,0.004
05-06-2016 06:45,0.443,0.000,0.490,0.004
05-06-2016 06:50,0.440,0.000,0.486,0.004
05-06-2016 06:55,0.436,0.000,0.482,0.004
05-06-2016 07:00,0.433,0.000,0.479,0.004
05-06-2016 07:05,0.425,0.000,0.470,0.004
05-06-2016 07:10,0.422,0.000,0.466,0.004
05-06-2016 07:15,0.418,0.000,0.462,0.004
05-06-2016 07:20,0.415,0.000,0.459,0.004
05-06-2016 07:25,0.412,0.000,0.456,0.004
05-06-2016 07:30,0.409,0.000,0.452,0.004
05-06-2016 07:35,0.406,0.000,0.449,0.004
05-06-2016 07:40,0.403,0.000,0.446,0.004
05-06-2016 07:45,0.400,0.000,0.442,0.004
05-06-2016 07:50,0.397,0.000,0.439,0.004
05-06-2016 07:55,0.394,0.000,0.436,0.003
05-06-2016 08:00,0.392,0.000,0.433,0.003
05-06-2016 08:05,0.389,0.000,0.429,0.003
05-06-2016 08:10,0.381,0.000,0.421,0.003
05-06-2016 08:15,0.379,0.000,0.418,0.003
05-06-2016 08:20,0.376,0.000,0.415,0.003
05-06-2016 08:25,0.373,0.000,0.412,0.003
05-06-2016 08:30,0.370,0.000,0.409,0.003
05-06-2016 08:35,0.368,0.000,0.406,0.003
05-06-2016 08:40,0.365,0.000,0.403,0.003
05-06-2016 08:45,0.362,0.000,0.400,0.003
05-06-2016 08:50,0.360,0.000,0.397,0.003
05-06-2016 08:55,0.357,0.000,0.395,0.003
